id,TCGDATE
47453433,1/11/2004
47436247,10/5/2011
47432275,1/9/2009
47421985,
47415292,10/10/2003
47408488,1/26/2008
47395382,
47372349,1/12/2003
47360060,8/5/2012
47355498,
47349310,8/16/2011
47346845,11/5/2010
47325505,1/9/2009
47297616,
47295267,1/26/2008
47274077,1/3/2007
47233801,7/18/2003
47228077,
47217354,8/17/2010
47150851,1/12/2003
47126872,8/16/2011
47121070,1/26/2008
47111934,
47106439,
47084486,4/11/2006
47060347,1/3/2007
47060154,3/29/2002
47030842,8/28/2012
47025270,10/10/2003
47013502,10/5/2011
46986418,3/19/2002
46986417,3/19/2002
46986416,3/19/2002
46986415,3/19/2002
46986414,3/19/2002
46967601,11/16/2010
46961802,11/15/2011
46918794,6/27/2002
46910446,11/30/2005
46897277,11/5/2010
46874015,1/3/2007
46848859,
46833854,
46821314,1/3/2003
46820049,1/12/2003
46759931,8/16/2011
46710683,1/9/2009
46700124,
46696593,1/25/2013
46657337,6/27/2002
46656406,12/5/2009
46652477,1/3/2007
46609443,12/5/2009
46572756,
46571052,10/10/2003
46534755,9/16/2002
46508640,5/16/2007
46502013,1/9/2009
46480475,1/9/2009
46474915,3/29/2002
46461247,1/3/2004
46448938,5/17/2013
46411259,7/18/2003
46404281,8/16/2011
46384672,1/1/2005
46384403,8/5/2012
46363422,10/10/2003
46337945,
46303688,10/10/2003
46291010,10/5/2011
46272804,10/5/2011
46263076,12/5/2009
46239604,
46237548,11/17/2009
46195773,10/18/2008
46181000,10/10/2003
46173679,1/26/2008
46159582,
46145256,4/11/2006
46130346,8/3/2002
46128076,6/8/2005
46089249,11/16/2010
46083380,11/15/2011
46052429,1/3/2007
46044841,
46037213,1/12/2003
46031686,7/3/2007
46009906,8/3/2002
45986603,9/16/2002
45985838,1/6/2004
45945685,6/8/2005
45939841,1/3/2007
45939611,5/17/2013
45909477,12/26/2006
45906428,6/8/2005
45898858,11/30/2005
45895206,7/27/2005
45894482,1/3/2003
45871897,1/6/2005
45869829,1/25/2013
45815891,8/17/2010
45812361,8/5/2012
45809008,7/2/2007
45801022,8/17/2010
45778932,9/16/2002
45725480,5/17/2013
45711266,
45705025,1/25/2013
45688586,11/16/2010
45662855,
45653036,11/14/2007
45651298,5/17/2013
45620686,10/9/2008
45593005,1/9/2009
45586855,8/17/2010
45547649,7/18/2003
45500495,10/18/2008
45462639,1/26/2008
45458027,
45452224,10/9/2008
45450218,
45439263,
45425051,4/27/2004
45379225,10/18/2008
45358284,11/16/2010
45311864,1/6/2004
45305419,1/4/2006
45298492,
45282603,8/16/2011
45247637,10/18/2008
45231177,3/30/2003
45222299,
45215453,8/2/2011
45178472,10/5/2011
45170821,8/16/2011
45159319,1/6/2005
45141844,10/10/2003
45141013,11/16/2010
45133463,2/16/2010
45121025,3/29/2002
45082499,1/25/2013
45045866,8/15/2007
45042329,8/3/2002
45041488,
45037489,
45033006,
45023678,4/11/2006
44954628,11/30/2005
44947065,
44920699,1/25/2013
44913552,7/18/2003
44910027,
44901281,2/16/2010
44887817,10/18/2008
44883830,6/8/2005
44883600,1/24/2012
44877690,
44860890,1/25/2013
44811425,
44800181,4/11/2006
44792253,8/17/2010
44790889,8/5/2012
44789585,8/17/2010
44763025,9/16/2002
44762290,1/6/2004
44729197,6/8/2005
44717069,5/17/2013
44702857,5/8/2006
44689688,
44682448,1/25/2013
44676200,11/30/2005
44665365,11/5/2010
44663232,5/17/2013
44656491,9/16/2002
44635489,
44595286,1/6/2004
44519536,8/3/2002
44509898,5/17/2013
44508094,10/9/2008
44505297,1/24/2012
44487250,5/17/2013
44472639,1/6/2004
44436472,1/6/2004
44430454,11/14/2007
44424095,10/18/2008
44364207,10/18/2008
44341034,2/16/2010
44330098,
44287299,8/3/2002
44250812,1/25/2013
44236692,11/16/2010
44223284,8/15/2007
44209392,3/29/2002
44203504,6/6/2003
44182827,1/4/2006
44155002,
44125452,2/16/2010
44095762,6/27/2002
44073668,12/20/2002
44072894,1/3/2003
44046281,1/25/2013
44035031,
44028461,11/16/2010
43973174,3/29/2002
43932460,
43925870,
43906884,11/16/2010
43889633,2/16/2010
43841694,5/17/2013
43797906,5/16/2007
43793530,1/3/2004
43791861,
43751755,8/15/2007
43748308,1/25/2013
43716289,7/18/2003
43714890,1/6/2004
43711255,10/20/2002
43708640,12/5/2009
43708041,1/25/2013
43697559,6/8/2005
43694481,5/17/2013
43694075,1/10/2002
43644025,8/15/2007
43642620,10/18/2008
43641473,9/16/2002
43586926,6/6/2003
43580269,1/10/2004
43573231,8/5/2012
43543777,10/9/2008
43530283,8/2/2011
43513897,
43509019,7/27/2005
43500484,8/3/2002
43487744,1/7/2002
43452193,8/15/2007
43434803,10/20/2002
43426903,11/17/2009
43422537,8/15/2007
43417563,9/16/2002
43405287,5/8/2006
43385557,10/9/2008
43378048,1/9/2009
43366227,
43359262,11/15/2011
43340443,5/13/2006
43332022,
43318266,11/14/2007
43262273,11/17/2009
43250041,1/6/2004
43237273,5/8/2006
43230671,6/27/2002
43191636,8/15/2007
43140791,
43138260,1/25/2013
43114901,
43096270,11/15/2011
43061293,6/8/2005
43040603,1/6/2004
43014054,11/16/2010
43002864,2/16/2010
42994702,7/18/2003
42969214,
42956963,
42945701,6/8/2005
42941100,1/3/2004
42940404,2/23/2010
42883273,1/7/2002
42874792,11/15/2011
42868711,1/3/2004
42851643,8/5/2012
42829885,9/16/2002
42810973,1/26/2010
42793609,8/2/2011
42752141,11/15/2011
42737833,2/16/2010
42709949,8/15/2007
42703248,1/1/2005
42685062,12/5/2009
42682609,5/8/2006
42679662,
42671151,8/2/2011
42664989,1/8/2004
42647539,6/6/2003
42599677,10/20/2002
42598242,1/6/2004
42592719,11/14/2007
42578427,9/16/2002
42541548,1/3/2004
42534368,11/14/2007
42463414,12/5/2009
42431843,6/27/2002
42425831,8/5/2012
42391240,
42386471,
42364374,7/18/2003
42364257,1/3/2003
42348802,12/26/2006
42328171,11/15/2011
42314669,10/5/2011
42309337,8/15/2007
42303365,11/17/2009
42280216,2/16/2010
42256406,1/9/2009
42239546,8/15/2007
42175079,10/20/2006
42167046,2/16/2010
42129512,1/3/2004
42110434,
42082363,
42079445,
42071342,1/3/2004
42035045,1/9/2005
42035044,1/9/2005
42024143,1/9/2009
42015635,5/8/2006
42009836,7/5/2008
41978142,
41952656,8/28/2012
41949033,3/29/2002
41930553,11/15/2011
41925941,6/6/2003
41902352,4/31/2011
41872150,7/18/2003
41859700,1/3/2004
41858121,8/2/2011
41855169,1/11/2004
41788781,8/2/2011
41762634,1/7/2002
41753322,1/9/2009
41741922,12/5/2009
41722932,1/24/2012
41705642,10/5/2011
41639001,8/5/2012
41613948,5/13/2006
41589166,1/4/2006
41587307,8/15/2007
41517968,8/15/2007
41482598,7/18/2003
41475424,10/5/2011
41470137,11/14/2007
41462084,3/30/2003
41462083,3/30/2003
41458579,8/2/2011
41442341,10/18/2008
41436536,5/13/2006
41431329,
41426869,3/30/2003
41420027,6/27/2002
41398771,7/18/2003
41396436,6/27/2002
41392891,6/27/2002
41382147,5/8/2006
41356846,3/19/2002
41356845,3/19/2002
41309158,
41269771,
41249545,1/4/2006
41234315,
41230939,4/11/2006
41224658,8/17/2010
41218256,3/29/2002
41201555,1/9/2009
41197012,10/5/2011
41182875,
41181774,11/17/2009
41172955,1/17/2007
41160595,5/8/2006
41160533,12/5/2009
41158734,2/16/2010
41147577,
41142615,6/27/2002
41113025,7/5/2008
41098335,
41090784,
41089128,1/3/2005
41077745,8/2/2011
41006930,1/3/2004
40991587,7/5/2008
40937767,1/6/2005
40933924,7/18/2003
40921744,1/26/2008
40921545,
40916023,1/3/2003
40884383,1/3/2004
40867519,1/4/2006
40854197,
40844552,8/2/2011
40830387,1/17/2007
40826495,8/3/2002
40817915,1/24/2012
40737112,1/3/2004
40736921,8/2/2011
40703393,6/6/2003
40703222,
40695128,6/6/2003
40666140,8/2/2011
40659562,7/18/2003
40640059,6/27/2002
40640058,6/27/2002
40640057,6/27/2002
40633297,6/6/2003
40619825,9/16/2002
40619741,
40591390,5/13/2006
40583194,10/5/2011
40555959,11/5/2010
40529384,12/5/2009
40473581,6/6/2003
40465719,8/15/2007
40453765,6/27/2002
40424929,
40418351,4/11/2006
40410110,1/11/2004
40391316,8/15/2007
40384720,12/7/2006
40383551,8/28/2012
40374923,3/29/2002
40350910,7/18/2003
40348946,
40343749,9/11/2012
40320754,1/3/2004
40279770,4/31/2011
40267580,1/3/2005
40253382,10/5/2011
40240595,6/27/2002
40230018,8/28/2012
40225398,
40213117,8/28/2012
40200834,1/6/2005
40189917,1/9/2009
40173854,12/26/2006
40172183,7/18/2003
40160226,9/11/2012
40155554,
40143123,
40133511,1/11/2004
40101111,8/17/2010
40048324,
40044918,
40012727,
39987164,
39984786,
39980304,1/26/2008
39978267,1/12/2003
39967326,1/9/2009
39956951,4/11/2006
39910367,3/30/2009
39905966,
39897277,1/7/2002
39892082,1/3/2004
39829561,1/26/2008
39823987,2/16/2010
39774685,8/3/2002
39765115,1/24/2012
39761138,
39751094,6/6/2003
39751093,6/6/2003
39719977,1/6/2004
39711336,7/18/2003
39703254,
39701395,2/16/2010
39699564,5/17/2013
39695323,1/24/2012
39674352,1/6/2004
39672388,8/5/2012
39648965,10/5/2011
39552864,1/6/2004
39537362,7/18/2003
39531794,10/5/2011
39526584,8/15/2007
39512984,
39507162,7/27/2005
39477584,
39440937,11/5/2010
39439590,
39402797,12/5/2009
39399168,
39343610,10/24/2007
39303359,11/14/2007
39284521,
39272762,8/5/2012
39261576,
39256679,2/18/2003
39191307,1/10/2004
39188539,4/11/2006
39180960,12/5/2008
39168895,1/3/2004
39163598,
39131963,1/6/2004
39111158,8/3/2002
39091951,2/16/2010
39037517,11/17/2009
39019325,1/6/2004
39004808,8/3/2002
38999506,12/20/2002
38992735,10/10/2003
38981606,
38975369,2/16/2010
38973775,1/24/2012
38942059,1/10/2002
38916461,6/6/2003
38834303,4/11/2006
38757297,1/24/2012
38742075,6/6/2003
38737148,8/5/2012
38730226,1/6/2004
38723936,7/18/2003
38699854,7/18/2003
38680149,12/5/2009
38679204,
38670435,1/3/2004
38643567,1/24/2012
38589847,2/16/2010
38568567,12/5/2009
38562933,10/5/2011
38552107,9/16/2002
38538445,6/6/2003
38528901,
38525760,1/25/2013
38522377,10/5/2011
38520918,8/5/2012
38495396,
38492752,
38480590,1/3/2003
38479725,1/10/2004
38468214,11/14/2007
38450736,8/5/2012
38445524,11/14/2007
38430673,5/13/2006
38411870,7/18/2003
38369349,9/16/2002
38354937,
38318146,10/5/2011
38299233,7/18/2003
38296564,10/5/2011
38277918,1/10/2002
38275183,10/10/2003
38273745,
38247752,1/26/2008
38199696,8/3/2002
38167722,1/26/2008
38142739,8/3/2002
38120068,10/24/2007
38109772,
38107923,1/26/2008
38049934,
38049541,
38041940,10/18/2008
38033124,10/10/2003
38033123,10/10/2003
38033122,10/10/2003
38033121,10/10/2003
37993923,
37970940,1/6/2005
37957847,1/3/2004
37955049,1/9/2009
37953640,
37926346,8/16/2011
37869028,
37829468,10/18/2008
37820550,8/3/2002
37812118,7/5/2008
37806313,
37803172,1/25/2013
37792478,11/17/2009
37781520,1/25/2013
37745919,12/5/2009
37744402,1/6/2005
37742478,7/5/2008
37721209,1/3/2004
37694547,10/9/2008
37684215,6/6/2003
37675138,
37630732,6/8/2005
37620434,6/6/2003
37580756,10/20/2002
37576645,7/18/2003
37557626,
37534148,7/5/2008
37520316,1/2/2005
37507488,
37474917,
37457534,1/17/2007
37436476,
37421579,8/3/2002
37421075,1/24/2012
37412656,7/5/2008
37406863,6/6/2003
37390590,10/9/2008
37390589,10/9/2008
37383714,
37364101,
37349495,10/5/2011
37322745,8/17/2010
37318031,7/25/2007
37313786,10/20/2002
37313348,8/3/2002
37300735,10/5/2011
37267041,1/2/2005
37265642,5/8/2006
37241623,
37231841,1/11/2004
37195861,
37164373,9/11/2012
37132349,12/5/2009
37120512,3/29/2002
37115575,
37104630,
37101832,7/18/2003
37083210,1/3/2005
37057743,1/25/2013
37057012,4/11/2006
37053871,1/11/2004
37043180,10/20/2005
37011715,4/11/2006
36995273,4/11/2006
36935434,4/11/2006
36931229,1/26/2008
36870345,
36868108,10/20/2002
36834155,
36757171,
36750412,5/8/2008
36737092,
36733451,8/4/2008
36717258,
36690018,7/5/2008
36687247,10/5/2011
36643046,1/6/2010
36629203,11/5/2010
36625827,7/5/2008
36623431,
36607978,8/3/2002
36586443,5/13/2006
36584821,1/3/2004
36569343,1/25/2013
36565699,10/5/2011
36562627,6/6/2003
36560997,11/5/2010
36521459,
36484016,8/17/2010
36472900,5/8/2008
36468556,10/20/2002
36407615,11/5/2010
36405256,
36378213,7/25/2007
36378044,8/28/2012
36361633,1/3/2005
36354007,1/9/2005
36352429,10/5/2011
36304921,3/29/2002
36280194,10/20/2002
36278828,8/15/2007
36262024,1/10/2004
36261276,1/12/2003
36256625,5/8/2006
36227804,11/15/2011
36121917,8/3/2002
36119641,1/3/2005
36107810,10/18/2008
36100154,8/17/2010
36099620,7/5/2008
36088082,9/11/2012
36045450,5/15/2007
36042825,9/11/2012
36042004,5/8/2006
36039163,9/16/2002
36021814,1/6/2005
35984222,
35975813,1/12/2003
35956022,1/26/2008
35952884,
35950025,
35866404,9/11/2012
35848254,11/15/2011
35842855,1/25/2013
35809262,1/6/2005
35803249,7/5/2008
35798491,1/12/2003
35787450,7/2/2007
35781051,7/5/2008
35762283,1/3/2004
35686188,1/11/2004
35686187,1/11/2004
35638627,
35631584,
35618486,
35577420,7/5/2008
35565537,9/16/2002
35563539,8/17/2010
35539880,1/3/2007
35537860,5/8/2008
35514096,11/17/2009
35486099,5/16/2007
35480699,10/9/2008
35464895,5/13/2006
35448319,11/5/2010
35429292,10/10/2003
35419032,
35346968,10/20/2002
35322812,1/11/2004
35316708,10/20/2002
35268887,1/9/2009
35262428,8/17/2010
35255456,8/28/2012
35224440,1/26/2008
35220244,9/11/2012
35215622,1/12/2003
35209994,
35195612,8/28/2012
35149085,1/3/2005
35112613,
35073065,8/28/2012
35059553,10/10/2003
35052053,1/3/2005
35050257,
35027493,1/3/2005
35011819,8/4/2008
34961968,11/18/2006
34906152,10/10/2003
34853266,1/12/2003
34838437,
34830502,1/3/2005
34815282,5/8/2008
34796454,
34743446,4/28/2006
34717238,1/3/2007
34707034,9/11/2012
34694160,10/20/2002
34664411,7/25/2007
34659866,1/9/2009
34646691,1/3/2004
34627841,1/2/2005
34568403,7/5/2008
34545235,1/9/2009
34487429,5/16/2007
34471458,1/9/2009
34460851,3/30/2003
34460239,1/4/2006
34442949,9/16/2002
34370473,1/3/2004
34358408,11/17/2009
34351849,7/5/2008
34334692,8/15/2007
34294855,1/26/2008
34290067,1/7/2002
34257001,8/17/2010
34251483,8/28/2012
34236961,10/10/2003
34206604,10/10/2003
34193084,1/12/2003
34187685,1/6/2005
34160055,8/16/2011
34149830,8/17/2010
34143852,9/11/2012
34124316,9/16/2002
34116027,11/16/2010
34109611,
34100324,1/11/2004
34088136,1/11/2004
34086406,
34029630,10/10/2003
34026662,11/15/2011
34022290,11/17/2009
34016756,10/27/2003
34004470,2/23/2010
34002992,1/26/2008
33981008,9/11/2012
33977496,1/12/2003
33972299,
33970665,8/17/2010
33951077,
33950246,1/3/2003
33911264,9/11/2012
33904024,11/15/2011
33900648,11/17/2009
33883834,8/2/2011
33875961,6/8/2005
33866130,
33846209,11/17/2009
33784505,10/10/2003
33782437,11/15/2011
33776734,
33767325,1/3/2005
33737664,1/3/2003
33734439,12/20/2002
33725271,5/16/2007
33695750,
33691040,12/26/2006
33665663,5/17/2013
33655493,1/26/2008
33550694,1/3/2003
33537328,1/9/2009
33508719,1/10/2003
33455338,7/5/2008
33423043,1/3/2004
33420078,10/18/2008
33413638,1/7/2002
33413279,11/17/2009
33396948,3/19/2002
33365932,5/16/2007
33347467,8/16/2011
33323657,1/9/2009
33302407,10/18/2008
33248692,1/4/2006
33244944,1/12/2003
33236860,11/17/2009
33225925,8/16/2011
33198837,
33184236,11/16/2010
33184167,10/10/2003
33178416,8/3/2002
33114323,10/10/2003
33112041,8/15/2007
33093439,
33066139,8/3/2002
33064647,8/3/2002
33057951,8/16/2011
33034646,1/24/2012
33031674,1/12/2003
33017655,
32933942,5/16/2007
32919136,1/12/2003
32918479,5/13/2006
32907538,10/9/2008
32854013,8/17/2010
32835363,8/16/2011
32807846,6/6/2003
32761286,8/2/2011
32752319,6/8/2005
32751480,
32750510,10/9/2008
32750341,5/17/2013
32744558,
32723153,6/8/2005
32710364,5/16/2007
32703716,8/16/2011
32679370,1/4/2006
32663969,10/9/2008
32646477,
32626733,1/3/2007
32603633,5/16/2007
32548609,8/2/2011
32543380,5/16/2007
32542011,5/17/2013
32541773,1/3/2003
32539892,9/16/2002
32485518,12/5/2009
32452818,8/3/2002
32441317,10/9/2008
32437102,1/3/2003
32393580,10/9/2008
32391631,11/17/2009
32391566,11/16/2010
32362575,10/10/2003
32314730,1/9/2009
32298781,1/6/2004
32296881,5/13/2006
32274490,8/3/2002
32271987,10/27/2009
32269855,10/20/2002
32268901,3/19/2002
32240937,10/10/2003
32233746,7/5/2008
32207100,1/9/2009
32180819,10/18/2008
32086564,1/25/2013
32065885,11/15/2011
32062913,10/10/2003
32061744,11/16/2010
32022366,1/12/2003
32015116,1/3/2003
32012842,12/20/2002
32012841,12/20/2002
31987274,1/3/2003
31986288,1/26/2008
31975743,9/11/2012
31930787,10/5/2011
31924889,
31919988,1/24/2012
31904181,1/3/2007
31890399,
31887905,11/30/2005
31863912,1/25/2013
31849106,11/16/2010
31829185,1/3/2003
31828916,2/23/2010
31826057,8/2/2011
31812496,1/6/2004
31786629,6/27/2002
31785398,6/6/2003
31768112,2/16/2010
31766317,11/16/2010
31764700,1/26/2008
31764353,11/30/2005
31709826,1/3/2003
31692182,1/9/2009
31632536,11/15/2011
31615285,2/16/2010
31571902,10/18/2008
31560081,6/27/2002
31557782,1/4/2006
31553716,6/6/2003
31550470,1/26/2008
31533704,5/17/2013
31516413,8/5/2012
31477025,10/20/2002
31476755,1/6/2004
31467372,10/18/2008
31456110,
31447217,10/20/2002
31440542,1/10/2004
31423101,10/28/2005
31385077,11/5/2010
31383545,11/5/2010
31328739,10/9/2008
31305911,
31303283,
31281980,10/18/2008
31247589,11/14/2007
31245780,10/18/2008
31242786,7/18/2003
31175914,11/16/2010
31173519,11/15/2011
31122091,3/29/2002
31122090,3/29/2002
31111109,10/18/2008
31076103,1/6/2004
31066283,1/10/2002
31053337,11/16/2010
31038159,
31036355,6/6/2003
31034919,9/18/2007
31000575,6/8/2005
30936186,2/16/2010
30915572,
30914564,1/3/2004
30888983,10/9/2008
30860696,1/9/2005
30834988,1/26/2008
30811116,5/17/2013
30794966,8/5/2012
30778711,6/27/2002
30770156,2/16/2010
30757396,
30741334,
30707994,7/5/2008
30683373,
30655537,10/20/2002
30653113,1/6/2004
30643162,8/15/2007
30608985,
30606547,1/3/2003
30600344,1/24/2012
30587695,8/5/2012
30585393,
30562585,11/5/2010
30532390,10/20/2002
30531525,1/6/2004
30525991,11/14/2007
30502181,10/9/2008
30494314,8/5/2012
30492798,2/16/2010
30488793,1/24/2012
30464153,9/11/2012
30461781,
30459350,10/18/2008
30450531,7/18/2003
30435145,1/4/2006
30399511,
30353551,1/6/2004
30334522,
30325729,10/20/2002
30314994,1/10/2004
30312361,
30299166,
30276969,
30243636,9/16/2002
30241314,5/13/2006
30213599,2/16/2010
30208479,
30190809,1/6/2004
30155789,8/1/2008
30126992,8/5/2012
30123142,10/18/2008
30113682,3/29/2002
30069398,10/18/2008
30042158,1/26/2008
29999161,11/15/2011
29981921,8/2/2011
29948642,10/20/2005
29947751,10/18/2008
29934351,11/17/2009
29905795,
29888389,
29876529,11/15/2011
29863101,
29843091,1/12/2003
29826127,11/30/2005
29795530,11/16/2010
29765339,8/2/2011
29762407,10/19/2010
29735721,1/12/2003
29654737,
29618570,6/6/2003
29612557,1/4/2006
29590905,1/4/2006
29590752,11/14/2007
29587993,
29549364,1/3/2003
29455728,1/24/2012
29436665,1/18/2006
29417188,11/16/2010
29401950,6/6/2003
29389368,6/6/2003
29380133,6/27/2002
29353756,
29343734,12/26/2006
29307554,10/18/2008
29267084,1/3/2004
29246354,8/15/2007
29228529,1/12/2003
29228350,11/5/2010
29216967,
29216198,8/15/2007
29155212,6/27/2002
29139104,5/13/2006
29116732,11/15/2011
29095552,
29088922,11/17/2009
29071332,2/24/2009
29054481,
29013526,5/13/2006
28990150,11/15/2011
28985331,1/26/2008
28966434,11/17/2009
28933734,6/27/2002
28912357,8/28/2012
28890974,5/13/2006
28877602,11/15/2011
28877100,11/14/2007
28859794,2/16/2010
28754338,5/17/2013
28741524,
28725004,6/27/2002
28677304,5/8/2006
28654932,11/15/2011
28649820,
28643791,8/2/2011
28637168,
28604635,11/30/2005
28601770,5/16/2007
28596933,6/6/2003
28593363,6/27/2002
28577986,5/17/2013
28573958,
28566710,6/6/2003
28563545,7/27/2005
28553439,1/18/2006
28546905,3/30/2003
28529976,
28506708,11/5/2010
28470714,1/3/2003
28465301,
28429121,
28378427,1/4/2006
28358902,1/3/2003
28357177,1/10/2004
28355718,5/8/2006
28348537,
28332833,
28297833,11/14/2007
28290705,8/28/2012
28284902,10/18/2008
28279543,8/3/2002
28194325,
28190303,1/25/2013
28183605,
28150174,8/5/2012
28143906,1/11/2004
28124263,10/18/2008
28121403,1/12/2003
28120197,5/15/2006
28106077,1/12/2003
28066831,
28062325,10/18/2008
28003512,1/7/2002
28002611,10/18/2008
27980138,8/16/2011
27971137,
27970830,11/17/2009
27967615,1/10/2004
27927359,1/11/2004
27911549,10/20/2002
27870033,10/18/2008
27869883,1/26/2008
27863269,2/16/2010
27827903,
27821104,8/2/2011
27782503,1/3/2007
27770341,6/6/2003
27769400,7/5/2008
27762803,
27744077,1/10/2004
27671321,1/3/2003
27655513,11/14/2007
27632240,5/17/2013
27618634,1/6/2004
27581098,11/30/2005
27564031,
27541267,
27527047,
27450400,8/2/2011
27416701,
27408609,3/18/2006
27407330,8/5/2012
27383110,11/5/2010
27346636,11/14/2007
27340877,10/18/2008
27337596,8/5/2012
27324313,1/7/2002
27315304,
27288416,1/6/2004
27243130,8/2/2011
27207573,
27191436,8/2/2006
27178262,11/14/2007
27174286,1/8/2004
27134689,1/10/2004
27132350,1/3/2003
27126980,
27125110,10/20/2002
27068117,8/28/2012
27054370,
27053506,10/10/2003
27004302,
26993374,
26976414,1/26/2008
26956670,11/14/2007
26932788,
26931058,10/10/2003
26905245,1/26/2008
26902560,7/27/2005
26885836,8/28/2012
26864586,8/16/2011
26842483,1/25/2011
26834022,11/14/2007
26775203,11/5/2010
26732909,9/11/2012
26725158,1/10/2002
26722601,
26708437,1/24/2012
26704411,
26701483,
26669055,1/3/2007
26647858,1/13/2006
26640671,2/16/2010
26593852,
26586849,1/24/2012
26566878,1/6/2004
26563200,
26533075,11/14/2007
26509612,
26495087,1/6/2004
26439287,1/4/2006
26412047,1/10/2004
26381750,
26378150,3/29/2002
26376390,
26345570,8/28/2012
26329679,5/17/2013
26304459,
26302522,
26293219,5/19/2009
26285788,8/5/2012
26257572,11/5/2010
26254876,1/26/2008
26211048,8/5/2012
26205777,1/11/2004
26202165,6/27/2002
26185991,1/3/2004
26157485,10/18/2008
26120084,11/14/2007
26099457,8/5/2012
26084285,7/18/2003
26082229,1/11/2004
26082117,8/16/2011
26046205,1/26/2008
26022485,1/10/2004
26016357,9/11/2012
25988873,
25958491,1/9/2009
25955164,6/27/2002
25924653,1/26/2008
25920413,5/8/2006
25880422,6/27/2002
25866285,
25862681,1/9/2009
25833572,6/27/2002
25796442,2/16/2010
25789292,12/5/2009
25788011,5/17/2013
25774450,1/18/2006
25773409,1/6/2004
25771826,
25769732,8/3/2002
25716180,11/15/2011
25682811,
25655502,6/27/2002
25654671,
25652655,11/5/2010
25652259,11/30/2005
25642998,8/16/2011
25578802,1/10/2004
25573054,6/8/2005
25551951,1/6/2004
25531465,1/9/2009
25518020,2/16/2010
25484449,1/24/2012
25460258,
25435080,11/5/2010
25407406,11/14/2007
25401880,12/5/2009
25377819,8/5/2012
25373678,8/2/2011
25366484,11/30/2005
25345186,6/6/2003
25343280,1/6/2004
25343017,10/5/2011
25341652,
25262697,7/18/2003
25259669,8/16/2011
25247218,10/9/2008
25236056,1/8/2004
25231813,1/9/2009
25206027,1/24/2012
25173686,4/11/2006
25171661,
25165047,10/5/2011
25163248,8/28/2012
25132288,12/5/2009
25123082,8/28/2012
25119460,10/10/2003
25109950,6/27/2002
25090294,
25050038,4/11/2006
25034083,5/8/2006
24996659,11/16/2010
24943456,10/5/2011
24920410,8/16/2011
24874630,8/1/2008
24857466,
24838456,4/11/2006
24725825,1/3/2007
24707869,8/16/2011
24696097,11/16/2010
24694698,11/15/2011
24673894,2/16/2010
24668830,6/27/2002
24661486,10/9/2008
24644634,
24643836,11/30/2005
24623598,6/6/2003
24611934,6/27/2002
24610207,1/25/2013
24566654,12/5/2009
24545464,10/9/2008
24530661,7/18/2003
24508238,1/3/2007
24449083,
24435369,1/6/2004
24433921,
24433920,
24432029,
24419823,1/9/2009
24362891,1/24/2012
24317029,7/18/2003
24311595,7/25/2007
24311372,12/5/2002
24294108,10/20/2002
24291651,
24285858,11/14/2007
24268052,10/9/2008
24221808,10/5/2011
24221739,1/6/2004
24140059,7/18/2003
24137081,8/16/2011
24128274,10/20/2002
24104865,5/8/2006
24103628,8/16/2011
24096228,10/10/2003
24094654,8/3/2002
24094653,8/3/2002
24082387,5/8/2006
24068492,3/30/2003
24040093,
24025620,10/9/2008
24019261,1/9/2009
23995347,
23995346,
23965037,1/6/2005
23950192,
23927567,7/18/2003
23927545,
23915499,8/16/2011
23899727,9/11/2012
23869735,5/8/2006
23846921,7/5/2008
23842445,1/6/2005
23782705,2/23/2010
23776077,1/25/2013
23771716,3/30/2003
23770284,12/5/2009
23756165,4/11/2006
23701465,1/3/2004
23693634,5/8/2008
23681456,9/11/2012
23639291,7/5/2008
23635815,6/8/2005
23615409,10/20/2002
23571046,10/9/2008
23562407,1/25/2013
23558733,12/5/2009
23557835,1/3/2004
23535429,8/17/2010
23516703,7/5/2008
23471572,10/20/2002
23454876,5/17/2013
23440062,12/5/2009
23424603,8/3/2002
23421244,11/30/2005
23408872,10/5/2011
23401839,9/16/2002
23327298,8/17/2010
23323812,10/9/2008
23309606,11/30/2005
23303072,10/9/2008
23299957,5/8/2006
23297235,1/9/2009
23289281,1/10/2003
23282832,11/14/2007
23274061,11/16/2010
23269426,9/11/2012
23265594,1/11/2004
23265313,1/12/2003
23234094,1/24/2012
23232295,5/17/2013
23212990,8/2/2011
23205979,7/18/2003
23171610,10/20/2002
23168060,
23118924,1/3/2005
23115241,9/6/2009
23093604,
23051413,11/16/2010
23015896,
23008320,10/5/2011
22996376,1/3/2005
22993208,
22991179,11/17/2009
22959079,10/20/2002
22910685,8/3/2002
22873798,1/3/2005
22858242,2/16/2010
22842214,8/16/2011
22837504,
22835145,12/5/2009
22812068,1/24/2012
22796548,1/12/2003
22790789,6/8/2005
22754505,10/9/2008
22751868,11/16/2010
22747316,9/11/2012
22702055,8/3/2002
22666164,2/23/2010
22653490,1/25/2013
22628574,12/5/2009
22610082,
22609617,1/3/2004
22589918,1/3/2004
22587018,11/30/2005
22567609,9/16/2002
22539270,11/16/2010
22537443,2/28/2004
22512406,1/24/2012
22512237,6/8/2005
22499463,8/15/2007
22493811,1/3/2004
22479888,8/2/2006
22446869,1/25/2013
22431243,1/3/2004
22419772,1/3/2003
22386234,10/5/2011
22377815,8/15/2007
22371016,
22359980,10/20/2002
22346472,
22339232,11/16/2010
22318971,8/17/2010
